item_id,shop_id,drink_name,drink_category,flavor,available_hot,available_iced,size,min_price,max_price,milk_options,matcha_type_claim,menu_source,menu_url,date_collected,price_is_starting,extraction_evidence,review_status,analytics_price,has_price,has_flavor,is_flavored,has_matcha_type_claim,milk_option_count,size_option_count
ITM063,SEA018,Pistachio Matcha,Matcha Smoothie,Pistachio,False,True,,8.0,8.0,Whole; Oat; Almond,Ceremonial,Google Maps Menu,https://www.google.com/search?q=Jin+Jin+Matcha&rlz=1C5CHFA_enUS1120US1121&oq=Jin+Jin+Matcha&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTISCAEQLhgTGK8BGMcBGIAEGI4FMg8IAhAuGBMYrwEYxwEYgAQyCQgDEAAYExiABDIJCAQQABgTGIAEMgkIBRAAGBMYgAQyCQgGEAAYExiABDIJCAcQABgTGIAEMgkICBAAGBMYgAQyCQgJEAAYExiABNIBBzM5MGowajSoAgCwAgE&sourceid=chrome&source=chrome.ob&ie=UTF-8#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplTDZ1WFJfby1ZXy1RbUM1bVhJbW1hdWd4UFNrcUlnbXVWTHFoTERTUXJja3Y3c2VKcEIyN1h1ZWt5a3g4RmRWRnllcTU1YTNDUklvSUpmOVBsdlpUZnBGZUxLbW1HQnVGU0N4Nnl2TjAtdUtxVjZnEhdTdkNWYXV6WklvaWYwUEVQcjdDdTRRVRoiQURzcjlmUlNWcWN0NGtGVG5xVjZXdTZ0cVlGLURwUmZQdxIEODA3NhoBMyoAMAA4AUAAGAAgwYHy1QhKAhAC,2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,True,True,3,0
ITM064,SEA018,Strawberry Matcha,Matcha Latte,Strawberry,False,True,,8.0,8.0,Whole; Oat; Almond,Ceremonial,Google Maps Menu,https://www.google.com/search?q=Jin+Jin+Matcha&rlz=1C5CHFA_enUS1120US1121&oq=Jin+Jin+Matcha&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTISCAEQLhgTGK8BGMcBGIAEGI4FMg8IAhAuGBMYrwEYxwEYgAQyCQgDEAAYExiABDIJCAQQABgTGIAEMgkIBRAAGBMYgAQyCQgGEAAYExiABDIJCAcQABgTGIAEMgkICBAAGBMYgAQyCQgJEAAYExiABNIBBzM5MGowajSoAgCwAgE&sourceid=chrome&source=chrome.ob&ie=UTF-8#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplTDZ1WFJfby1ZXy1RbUM1bVhJbW1hdWd4UFNrcUlnbXVWTHFoTERTUXJja3Y3c2VKcEIyN1h1ZWt5a3g4RmRWRnllcTU1YTNDUklvSUpmOVBsdlpUZnBGZUxLbW1HQnVGU0N4Nnl2TjAtdUtxVjZnEhdTdkNWYXV6WklvaWYwUEVQcjdDdTRRVRoiQURzcjlmUlNWcWN0NGtGVG5xVjZXdTZ0cVlGLURwUmZQdxIEODA3NhoBMyoAMAA4AUAAGAAgwYHy1QhKAhAC,2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,True,True,3,0
ITM065,SEA018,Vanilla Dream,Matcha Smoothie,Vanilla,False,True,,8.0,8.0,Whole; Oat; Almond,Ceremonial,Google Maps Menu,https://www.google.com/search?q=Jin+Jin+Matcha&rlz=1C5CHFA_enUS1120US1121&oq=Jin+Jin+Matcha&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTISCAEQLhgTGK8BGMcBGIAEGI4FMg8IAhAuGBMYrwEYxwEYgAQyCQgDEAAYExiABDIJCAQQABgTGIAEMgkIBRAAGBMYgAQyCQgGEAAYExiABDIJCAcQABgTGIAEMgkICBAAGBMYgAQyCQgJEAAYExiABNIBBzM5MGowajSoAgCwAgE&sourceid=chrome&source=chrome.ob&ie=UTF-8#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplTDZ1WFJfby1ZXy1RbUM1bVhJbW1hdWd4UFNrcUlnbXVWTHFoTERTUXJja3Y3c2VKcEIyN1h1ZWt5a3g4RmRWRnllcTU1YTNDUklvSUpmOVBsdlpUZnBGZUxLbW1HQnVGU0N4Nnl2TjAtdUtxVjZnEhdTdkNWYXV6WklvaWYwUEVQcjdDdTRRVRoiQURzcjlmUlNWcWN0NGtGVG5xVjZXdTZ0cVlGLURwUmZQdxIEODA3NhoBMyoAMAA4AUAAGAAgwYHy1QhKAhAC,2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,True,True,3,0
ITM066,SEA018,Sparkling Matcha,Matcha Soda,Original,False,True,,8.0,8.0,Whole; Oat; Almond,Ceremonial,Google Maps Menu,https://www.google.com/search?q=Jin+Jin+Matcha&rlz=1C5CHFA_enUS1120US1121&oq=Jin+Jin+Matcha&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTISCAEQLhgTGK8BGMcBGIAEGI4FMg8IAhAuGBMYrwEYxwEYgAQyCQgDEAAYExiABDIJCAQQABgTGIAEMgkIBRAAGBMYgAQyCQgGEAAYExiABDIJCAcQABgTGIAEMgkICBAAGBMYgAQyCQgJEAAYExiABNIBBzM5MGowajSoAgCwAgE&sourceid=chrome&source=chrome.ob&ie=UTF-8#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplTDZ1WFJfby1ZXy1RbUM1bVhJbW1hdWd4UFNrcUlnbXVWTHFoTERTUXJja3Y3c2VKcEIyN1h1ZWt5a3g4RmRWRnllcTU1YTNDUklvSUpmOVBsdlpUZnBGZUxLbW1HQnVGU0N4Nnl2TjAtdUtxVjZnEhdTdkNWYXV6WklvaWYwUEVQcjdDdTRRVRoiQURzcjlmUlNWcWN0NGtGVG5xVjZXdTZ0cVlGLURwUmZQdxIEODA3NhoBMyoAMAA4AUAAGAAgwYHy1QhKAhAC,2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,False,True,3,0
ITM067,SEA019,Ceremonial Matcha Latte,Matcha Latte,Original,True,True,12 oz,8.5,8.5,Soy; Almond; Unsweetened Almond; Oat; Coconut,Homare; Yamabuki,Official Website,https://mirotea.com/pages/cafe,2026-08-31,False,Human-validated pilot menu record,Reviewed,8.5,True,True,False,True,5,1
SEA019-AI-001,SEA019,All Nighter,Matcha Latte,Espresso,False,True,,8.25,8.25,Soy; Almond; Unsweetened Almond; Oat; Coconut,,Official Website,https://mirotea.com/pages/cafe,2026-08-29,False,sweetened matcha and double espresso layered with milk — $6.50,Reviewed,8.25,True,True,True,False,5,0
SEA019-AI-002,SEA019,Matcha Soda,Matcha Soda,Yuzu,False,True,,7.0,7.0,,,Official Website,https://mirotea.com/pages/cafe,2026-08-29,False,sweetened matcha with yuzu juice and sparkling water — $6.00,Reviewed,7.0,True,True,True,False,0,0
SEA019-AI-003,SEA019,Organic Matcha Latte,Matcha Latte,Original,True,True,16 oz,7.5,7.5,Soy; Almond; Unsweetened Almond; Oat; Coconut,Uji,Official Website,https://mirotea.com/pages/cafe,2026-08-29,False,Japanese matcha with steamed milk — $6.25,Reviewed,7.5,True,True,False,True,5,1
SEA019-AI-004,SEA019,Ginger Matcha,Matcha Latte,Ginger,True,True,16 oz,7.5,7.5,Soy; Almond; Unsweetened Almond; Oat; Coconut,Uji,Official Website,https://mirotea.com/pages/cafe,2026-08-29,False,"organic ginger and ceremonial matcha, steamed milk; also available whisked without steamed milk — $6.50",Reviewed,7.5,True,True,True,True,5,1
SEA019-AI-005,SEA019,Organic Matcha,Matcha,Original,False,True,16 oz,6.25,6.25,,Uji,Official Website,https://mirotea.com/pages/cafe,2026-08-29,False,"Organic Matcha — origin Shizuoka, Japan — $5.50",Reviewed,6.25,True,True,False,True,0,1
SEA019-AI-006,SEA019,Ceremonial Homare,Matcha,Original,False,True,,7.5,7.5,,Homare,Official Website,https://mirotea.com/pages/cafe,2026-08-29,False,"Ceremonial Homare — origin Uji, Japan — $6.00",Reviewed,7.5,True,True,False,True,0,0
SEA019-AI-007,SEA019,Ceremonial Yamabuki,Matcha,Original,False,True,,7.5,7.5,,Yamabuki,Official Website,https://mirotea.com/pages/cafe,2026-08-29,False,"Ceremonial Yamabuki — origin Uji, Japan — $6.00",Reviewed,7.5,True,True,False,True,0,0
SEA020-AI-001,SEA020,Tra Matcha Dua,Matcha,Pandan,False,True,,8.25,8.25,,Ceremonial,Official Website,https://www.helloem.coffee/,2026-08-29,False,"Tra Matcha Dua — whipped ceremonial matcha, cream, pandan with coconut water — cold only — $8.25",Reviewed,8.25,True,True,True,True,0,0
SEA020-AI-002,SEA020,Tra Matcha Latte,Matcha Latte,Original,True,True,12 oz,7.5,7.5,Coconut; Oat; Soy,Ceremonial,Official Website,https://www.helloem.coffee/,2026-08-29,False,Tra Matcha Latte — ceremonial matcha with your choice of milk — 12 oz hot or cold — $7.50,Reviewed,7.5,True,True,False,True,3,1
SEA021-AI-001,SEA021,Kyoto Uji Matcha Latte,Matcha Latte,Original,True,True,20 oz,6.5,6.5,,Uji,Owner-posted Menu,https://www.ohbearcafe.com/,2026-08-29,False,Kyoto Uji Matcha Latte — new — large 709 ml — $6.50,Reviewed,6.5,True,True,False,True,0,1
SEA021-AI-002,SEA021,Matcha Red Bean Crepe,Matcha Dessert,Red bean,False,False,,10.5,10.5,,,Owner-posted Menu,https://www.ohbearcafe.com/,2026-08-29,False,"Matcha Red Bean Crepe — matcha custard, whipped cream, red bean, corn flakes, almonds, strawberry, matcha ice cream, chocolate pocky sticks — $10.50",Reviewed,10.5,True,True,True,False,0,0
SEA022-AI-001,SEA022,Matcha Americano,Matcha,Original,True,True,,3.5,3.5,,Ceremonial; Shizuoka,Current Menu Listing,https://www.atulea.com/,2026-08-29,False,organic ceremonial-grade matcha and water; iced and no sugar by default — $3.50,Reviewed,3.5,True,True,False,True,0,0
SEA022-AI-002,SEA022,Matcha Latte,Matcha Latte,Original,True,True,,4.5,4.5,,Ceremonial; Shizuoka,Current Menu Listing,https://www.atulea.com/,2026-08-29,False,organic ceremonial-grade matcha and milk; iced and no sugar by default — $4.50,Reviewed,4.5,True,True,False,True,0,0
SEA022-AI-003,SEA022,Matcha White Mocha,Matcha Latte,White Chocolate,True,True,,4.75,4.75,,Ceremonial; Shizuoka,Current Menu Listing,https://www.atulea.com/,2026-08-29,False,"organic ceremonial-grade matcha, milk, white chocolate; iced by default — $4.75",Reviewed,4.75,True,True,True,True,0,0
SEA022-AI-004,SEA022,Turmeric Matcha Latte,Matcha Latte,Turmeric,True,True,,4.75,4.75,,Ceremonial; Shizuoka,Current Menu Listing,https://www.atulea.com/,2026-08-29,False,"organic ceremonial-grade matcha, milk, turmeric; iced and no sugar by default — $4.75",Reviewed,4.75,True,True,True,True,0,0
SEA022-AI-005,SEA022,Matcha Mocha,Matcha Latte,Dark Chocolate,True,True,,4.75,4.75,,,Current Menu Listing,https://www.atulea.com/,2026-08-29,False,"matcha, milk, dark chocolate — $4.75",Reviewed,4.75,True,True,True,False,0,0
SEA022-AI-006,SEA022,Pineapple Matcha Latte,Matcha Latte,Pineapple,False,True,,5.5,5.5,,Ceremonial; Shizuoka,Current Menu Listing,https://www.atulea.com/,2026-08-29,False,"organic ceremonial-grade matcha, milk, pineapple puree; iced only — $5.50",Reviewed,5.5,True,True,True,True,0,0
SEA022-AI-007,SEA022,Dirty Matcha,Matcha Latte,Espresso,True,True,,5.25,5.25,,Ceremonial; Shizuoka,Current Menu Listing,https://www.atulea.com/,2026-08-29,False,"espresso, organic ceremonial-grade matcha, milk; iced and no sugar by default — $5.25",Reviewed,5.25,True,True,True,True,0,0
SEA022-AI-008,SEA022,Butterfly Matcha,Matcha Latte,Butterfly Pea,False,True,,5.25,5.25,,,Current Menu Listing,https://www.atulea.com/,2026-08-29,False,"matcha, milk, minty butterfly pea flower tea; iced only — $5.25",Reviewed,5.25,True,True,True,False,0,0
SEA022-AI-009,SEA022,Ube Matcha,Matcha Latte,Ube,True,True,,5.5,5.5,,,Current Menu Listing,https://www.atulea.com/,2026-08-29,False,"matcha, milk, house-made ube halaya — $5.50",Reviewed,5.5,True,True,True,False,0,0
SEA022-AI-010,SEA022,Matcha Rose Lemonade,Matcha Soda,Rose Lemonade,False,True,,5.5,5.5,,,Current Menu Listing,https://www.atulea.com/,2026-08-29,False,matcha with sparkling rose lemonade; iced only — $5.50,Reviewed,5.5,True,True,True,False,0,0
ITM068,SEA023,Banana Pudding Matcha Latte,Matcha Latte,Banana,False,True,,9.5,9.5,,Ceremonial,Owner-posted Menu,https://cochevalleydessertcafecap.square.site/menu,2026-08-31,False,Human-verified against official menu,Reviewed,9.5,True,True,True,True,0,0
ITM069,SEA023,Matcha Einspanner,Matcha,Original,False,True,,7.5,7.5,,Ceremonial,Owner-posted Menu,https://cochevalleydessertcafecap.square.site/menu,2026-08-31,False,Human-verified against official menu,Reviewed,7.5,True,True,False,True,0,0
SEA023-AI-001,SEA023,Matcha Latte,Matcha Latte,Original,True,True,,5.95,5.95,,Ceremonial,Owner-posted Menu,https://cochevalleydessertcafecap.square.site/menu,2026-08-29,False,Matcha Latte — ceremonial matcha from Japan — $6.50,Reviewed,5.95,True,True,False,True,0,0
SEA023-AI-002,SEA023,Strawberry Matcha Latte,Matcha Latte,Strawberry,False,True,,6.95,6.95,,Ceremonial,Owner-posted Menu,https://cochevalleydessertcafecap.square.site/menu,2026-08-29,False,Strawberry Matcha Latte — ceremonial matcha with strawberry puree — $6.95,Reviewed,6.95,True,True,True,True,0,0
ITM070,SEA024,Matcha Lover,Matcha Smoothie,Original,False,True,,7.75,7.75,,Kyoto,Official Order App,https://yuu-tea-cafe-llc-seattle.cloveronline.com/menu/all,2026-08-31,False,Human-verified against official menu,Reviewed,7.75,True,True,False,True,0,0
ITM071,SEA024,Queen Matcha,Matcha Latte,Kumquat Lemon,False,True,,7.75,7.75,,Kyoto,Official Order App,https://yuu-tea-cafe-llc-seattle.cloveronline.com/menu/all,2026-08-31,False,Human-verified against official menu,Reviewed,7.75,True,True,True,True,0,0
ITM072,SEA024,Brulee Matcha,Matcha Latte,Creme Brulee,False,True,,7.75,7.75,,Kyoto,Official Order App,https://yuu-tea-cafe-llc-seattle.cloveronline.com/menu/all,2026-08-31,False,Human-verified against official menu,Reviewed,7.75,True,True,True,True,0,0
ITM073,SEA024,Fresh Start,Matcha,Kiwi,False,True,,7.75,7.75,,Kyoto,Official Order App,https://yuu-tea-cafe-llc-seattle.cloveronline.com/menu/all,2026-08-31,False,Human-verified against official menu,Reviewed,7.75,True,True,True,True,0,0
SEA024-AI-001,SEA024,Matcha Paradise,Matcha,Coconut,False,True,,7.5,7.5,,Kyoto,Official Website,https://yuuteacafe.net/products/matcha-series,2026-08-29,False,M1 Matcha Paradise,Reviewed,7.5,True,True,True,True,0,0
SEA024-AI-002,SEA024,Golden Matcha,Matcha,Mango,False,True,,8.0,8.0,,Kyoto,Official Website,https://yuuteacafe.net/products/matcha-series,2026-08-29,False,M2 Golden Matcha,Reviewed,8.0,True,True,True,True,0,0
SEA024-AI-003,SEA024,Matcha Forest,Matcha Smoothie,Chocolate,False,True,,7.75,7.75,,Kyoto,Official Website,https://yuuteacafe.net/products/matcha-series,2026-08-29,False,M3 Matcha Forest,Reviewed,7.75,True,True,True,True,0,0
SEA024-AI-004,SEA024,Matchamisu,Matcha,Tiramisu,False,True,,7.75,7.75,,Kyoto,Official Website,https://yuuteacafe.net/products/matcha-series,2026-08-29,False,M4 Matchamisu,Reviewed,7.75,True,True,True,True,0,0
SEA024-AI-005,SEA024,King Matcha,Matcha,Espresso,False,True,,8.75,8.75,,Kyoto,Official Website,https://yuuteacafe.net/products/matcha-series,2026-08-29,False,M5 King Matcha,Reviewed,8.75,True,True,True,True,0,0
ITM074,SEA025,Roasted Rice Matcha,Matcha Latte,Original,False,True,16 oz,8.25,8.25,Oat; Almond; Soy,Ceremonial,Current Menu Listing,https://aroomers.com/,2026-08-31,False,Human-verified against official menu,Reviewed,8.25,True,True,False,True,3,1
SEA025-AI-001,SEA025,Matcha Latte,Matcha Latte,Original,True,True,16 oz,6.75,6.75,Oat; Almond; Soy,Ceremonial,Current Menu Listing,https://aroomers.com/,2026-08-29,False,"Matcha Latte — homemade matcha sauce, milk — $6.75",Reviewed,6.75,True,True,False,True,3,1
SEA025-AI-002,SEA025,Gloomy Matcha,Matcha Latte,Sesame,True,True,16 oz,7.5,7.5,Oat; Almond; Soy,Ceremonial,Current Menu Listing,https://aroomers.com/,2026-08-29,False,"Gloomy Matcha — homemade matcha sauce, milk, sesame cream — $7.50",Reviewed,7.5,True,True,True,True,3,1
SEA025-AI-003,SEA025,Banana Matcha,Matcha Latte,Banana,False,True,16 oz,7.5,7.5,Oat; Almond; Soy,Ceremonial,Current Menu Listing,https://aroomers.com/,2026-08-29,False,"Banana Matcha — homemade matcha sauce, milk, banana cream — $7.50",Reviewed,7.5,True,True,True,True,3,1
SEA025-AI-004,SEA025,Pandan Matcha,Matcha Latte,Pandan,False,True,16 oz,7.5,7.5,Oat; Almond; Soy,Ceremonial,Current Menu Listing,https://aroomers.com/,2026-08-29,False,"Pandan Matcha — homemade matcha sauce, milk, pandan cream — $7.50",Reviewed,7.5,True,True,True,True,3,1
SEA026-AI-001,SEA026,Jelly Matcha + Milk,Matcha Latte,Original,False,True,12 oz,7.35,7.35,Whole; Oat; Half&half,,Official Website,https://www.kotocoffee.com/menu,2026-08-29,False,Jelly Matcha + Milk — classic jelly matcha with choice of milk — 12 oz — $7.35,Reviewed,7.35,True,True,False,False,3,1
SEA026-AI-002,SEA026,Jelly Matcha + Matcha Latte,Matcha Latte,Original,False,True,12 oz,8.95,8.95,Whole; Oat; Half&half,,Official Website,https://www.kotocoffee.com/menu,2026-08-29,False,"Jelly Matcha + Matcha Latte — jelly matcha, choice of milk, matcha syrup — 12 oz — $8.95",Reviewed,8.95,True,True,False,False,3,1
SEA026-AI-003,SEA026,Jelly Milk + Matcha Syrup,Matcha,Original,False,True,12 oz,8.55,8.55,Whole; Oat; Half&half,,Official Website,https://www.kotocoffee.com/menu,2026-08-29,False,Jelly Milk + Matcha Syrup — jelly milk with matcha syrup — 12 oz — $8.55,Reviewed,8.55,True,True,False,False,3,1
SEA026-AI-004,SEA026,Matcha Latte,Matcha Latte,Original,True,True,,6.5,6.5,Whole; Oat; Half&half,,Official Website,https://www.kotocoffee.com/menu,2026-08-29,False,Matcha Latte — $6.50,Reviewed,6.5,True,True,False,False,3,0
SEA026-AI-005,SEA026,Matcha Cookie,Matcha Dessert,Original,False,False,,3.95,3.95,,,Official Website,https://www.kotocoffee.com/menu,2026-08-29,False,Matcha Cookie — $3.95,Reviewed,3.95,True,True,False,False,0,0
SEA027-AI-001,SEA027,Jeju Matcha Cream Coffee,Matcha Latte,Coffee,True,True,16 oz; 20 oz; 24 oz; 32 oz,7.49,9.99,Oat; Soy; 2%; Almond; Non-fat; Breve,Korean,Official Order App,https://toast.app/r/cu-urban-market-cafe-1117-1st-avenue/order,2026-08-29,False,"Jeju Matcha Cream Coffee — matcha latte with espresso, topped with signature matcha cream — $7.49",Reviewed,8.74,True,True,True,True,6,4
SEA027-AI-002,SEA027,Jeju Korean Matcha Latte,Matcha Latte,Original,True,True,8 oz; 16 oz; 20 oz; 24 oz; 32 oz,5.59,7.99,Oat; Soy; 2%; Almond; Non-fat; Breve,Korean,Official Order App,https://toast.app/r/cu-urban-market-cafe-1117-1st-avenue/order,2026-08-29,False,premium authentic Korean matcha from Jeju Island — $5.59,Reviewed,6.79,True,True,False,True,6,5
SEA027-AI-003,SEA027,Strawberry Matcha Latte,Matcha Latte,Strawberry,False,True,16 oz,6.49,6.49,Oat; Soy; 2%; Almond; Non-fat; Breve,Korean,Official Order App,https://toast.app/r/cu-urban-market-cafe-1117-1st-avenue/order,2026-08-29,False,Strawberry Matcha Latte — $6.49,Reviewed,6.49,True,True,True,True,6,1
SEA027-AI-004,SEA027,Banana Matcha Latte,Matcha Latte,Banana,True,True,16 oz,6.49,6.49,Oat; Soy; 2%; Almond; Non-fat; Breve,Korean,Official Order App,https://toast.app/r/cu-urban-market-cafe-1117-1st-avenue/order,2026-08-29,False,Banana Matcha Latte — $6.49,Reviewed,6.49,True,True,True,True,6,1
SEA027-AI-005,SEA027,Mango Matcha Latte,Matcha Latte,Mango,False,True,16 oz,6.99,6.99,Oat; Soy; 2%; Almond; Non-fat; Breve,Korean,Official Order App,https://toast.app/r/cu-urban-market-cafe-1117-1st-avenue/order,2026-08-29,False,Mango Matcha Latte — $6.99 — currently out of stock,Reviewed,6.99,True,True,True,True,6,1
SEA027-AI-006,SEA027,Japanese Ceremonial Matcha Latte (Unsweetened),Matcha Latte,Original,True,True,16 oz,6.49,6.49,Oat; Soy; 2%; Almond; Non-fat; Breve,Ceremonial,Official Order App,https://toast.app/r/cu-urban-market-cafe-1117-1st-avenue/order,2026-08-29,False,Japanese Ceremonial Matcha Latte (Unsweetened) — $6.49,Reviewed,6.49,True,True,False,True,6,1
SEA027-AI-007,SEA027,Coconut Matcha Cloud,Matcha Latte,Coconut,False,True,16 oz,6.49,6.49,Oat; Soy; 2%; Almond; Non-fat; Breve,Korean,Official Order App,https://toast.app/r/cu-urban-market-cafe-1117-1st-avenue/order,2026-08-29,False,Coconut Matcha Cloud — $6.49 — currently out of stock,Reviewed,6.49,True,True,True,True,6,1
ITM075,SEA028,Matcha Tea,Matcha,Original,False,True,,6.0,6.0,,Ceremonial,Google Maps Menu,"https://www.google.com/search?gs_ssp=eJzj4tVP1zc0zK2syK1KKygwYLRSNagwNbE0MEsyMTE0NkhMSjEwtDKoSE42NkyyNEwG8swtUpMsvIQy8stTKhUq1RNzchSS89PSUlMBLJYWZg&q=howdy+y%27all+coffee&rlz=1C5CHFA_enUS1120US1121&oq=howdyyallcoffee&gs_lcrp=EgZjaHJvbWUqFAgBEC4YDRgTGK8BGMcBGIAEGI4FMgYIABBFGDkyFAgBEC4YDRgTGK8BGMcBGIAEGI4FMgsIAhAAGA0YExiABDILCAMQABgNGBMYgAQyCwgEEAAYDRgTGIAEMgsIBRAAGA0YExiABDILCAYQABgNGBMYgAQyBggHEEUYPNIBCDIwMjZqMGo3qAIIsAIB8QU4RGzskFeIng&sourceid=chrome&source=chrome.ob&ie=UTF-8#lpg=cid:CgIYIQ%3D%3D,ik:CAoSHENJQUJJaEFKTzRiTGpaek9vSFlEeDlkdVdQV2U%3D",2026-08-31,False,Human-validated pilot menu record,Reviewed,6.0,True,True,False,True,0,0
ITM076,SEA028,Matcha Latte,Matcha Latte,Original,False,True,,7.5,7.5,Oat; Almond,Ceremonial,Google Maps Menu,"https://www.google.com/search?gs_ssp=eJzj4tVP1zc0zK2syK1KKygwYLRSNagwNbE0MEsyMTE0NkhMSjEwtDKoSE42NkyyNEwG8swtUpMsvIQy8stTKhUq1RNzchSS89PSUlMBLJYWZg&q=howdy+y%27all+coffee&rlz=1C5CHFA_enUS1120US1121&oq=howdyyallcoffee&gs_lcrp=EgZjaHJvbWUqFAgBEC4YDRgTGK8BGMcBGIAEGI4FMgYIABBFGDkyFAgBEC4YDRgTGK8BGMcBGIAEGI4FMgsIAhAAGA0YExiABDILCAMQABgNGBMYgAQyCwgEEAAYDRgTGIAEMgsIBRAAGA0YExiABDILCAYQABgNGBMYgAQyBggHEEUYPNIBCDIwMjZqMGo3qAIIsAIB8QU4RGzskFeIng&sourceid=chrome&source=chrome.ob&ie=UTF-8#lpg=cid:CgIYIQ%3D%3D,ik:CAoSHENJQUJJaEFKTzRiTGpaek9vSFlEeDlkdVdQV2U%3D",2026-08-31,False,Human-verified against official menu,Reviewed,7.5,True,True,False,True,2,0
ITM077,SEA028,Pistachio Matcha,Matcha Latte,Pistachio,False,True,,8.0,8.0,Oat; Almond,Ceremonial,Google Maps Menu,"https://www.google.com/search?gs_ssp=eJzj4tVP1zc0zK2syK1KKygwYLRSNagwNbE0MEsyMTE0NkhMSjEwtDKoSE42NkyyNEwG8swtUpMsvIQy8stTKhUq1RNzchSS89PSUlMBLJYWZg&q=howdy+y%27all+coffee&rlz=1C5CHFA_enUS1120US1121&oq=howdyyallcoffee&gs_lcrp=EgZjaHJvbWUqFAgBEC4YDRgTGK8BGMcBGIAEGI4FMgYIABBFGDkyFAgBEC4YDRgTGK8BGMcBGIAEGI4FMgsIAhAAGA0YExiABDILCAMQABgNGBMYgAQyCwgEEAAYDRgTGIAEMgsIBRAAGA0YExiABDILCAYQABgNGBMYgAQyBggHEEUYPNIBCDIwMjZqMGo3qAIIsAIB8QU4RGzskFeIng&sourceid=chrome&source=chrome.ob&ie=UTF-8#lpg=cid:CgIYIQ%3D%3D,ik:CAoSHENJQUJJaEFKTzRiTGpaek9vSFlEeDlkdVdQV2U%3D",2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,True,True,2,0
SEA028-AI-001,SEA028,Earl Grey Matcha Latte,Matcha Latte,Earl Grey,False,True,,8.0,8.0,Oat; Almond,Ceremonial,Official Site + Current Observation,https://www.howdyyallcoffee.com/,2026-08-29,False,Earl Grey Matcha Latte — $8.00 — alternative milk available at no extra charge,Reviewed,8.0,True,True,True,True,2,0
